,datetime,rtt
2930,2019-03-23 02:59:43,1.369
2931,2019-03-23 02:59:49,1.405
2932,2019-03-23 02:59:50,1.669
2933,2019-03-23 02:59:59,1.679
2934,2019-03-23 03:00:00,1.371
2935,2019-03-23 03:00:02,1.686
2936,2019-03-23 03:00:09,154.124
2937,2019-03-23 03:00:16,1.393
2938,2019-03-23 03:00:16,1.415
2939,2019-03-23 03:00:17,1.400
2940,2019-03-23 03:00:18,1.368
2941,2019-03-23 03:00:20,1.680
2942,2019-03-23 03:00:22,1.774
2943,2019-03-23 03:00:24,1.718
2944,2019-03-23 03:00:27,1.404
2945,2019-03-23 03:00:28,1.347
2946,2019-03-23 03:00:30,2.593
2947,2019-03-23 03:00:34,1.695
2948,2019-03-23 03:00:34,1.390
2949,2019-03-23 03:00:35,1.761
2950,2019-03-23 03:00:39,154.235
2951,2019-03-23 03:00:43,1.685
2952,2019-03-23 03:00:43,1.746
2953,2019-03-23 03:00:43,1.627
2954,2019-03-23 03:00:46,1.395
2955,2019-03-23 03:00:50,155.586
2956,2019-03-23 03:00:51,1.443
2957,2019-03-23 03:00:54,1.938
2958,2019-03-23 03:00:56,154.146
2959,2019-03-23 03:01:05,2.259
2960,2019-03-23 03:01:09,154.147
2961,2019-03-23 03:01:14,1.416
2962,2019-03-23 03:01:15,155.246
2963,2019-03-23 03:01:17,1.381
2964,2019-03-23 03:01:17,154.186
2965,2019-03-23 03:01:24,1.432
2966,2019-03-23 03:01:25,96.895
2967,2019-03-23 03:01:26,1.362
2968,2019-03-23 03:01:27,1.382
2969,2019-03-23 03:01:29,1.584
2970,2019-03-23 03:01:32,1.593
2971,2019-03-23 03:01:34,1.393
2972,2019-03-23 03:01:36,1.718
2973,2019-03-23 03:01:39,154.266
2974,2019-03-23 03:01:39,154.685
2975,2019-03-23 03:01:44,1.600
2976,2019-03-23 03:01:47,154.164
2977,2019-03-23 03:01:48,1.693
2978,2019-03-23 03:01:52,1.628
2979,2019-03-23 03:01:55,1.697
2980,2019-03-23 03:01:57,96.918
2981,2019-03-23 03:02:03,1.658
2982,2019-03-23 03:02:10,1.472
2983,2019-03-23 03:02:11,154.249
2984,2019-03-23 03:02:14,154.131
2985,2019-03-23 03:02:21,96.838
2986,2019-03-23 03:02:23,1.366
2987,2019-03-23 03:02:27,1.392
2988,2019-03-23 03:02:27,157.537
2989,2019-03-23 03:02:29,154.242
2990,2019-03-23 03:02:36,1.400
2991,2019-03-23 03:02:47,96.914
2992,2019-03-23 03:02:49,154.213
2993,2019-03-23 03:02:50,1.333
2994,2019-03-23 03:02:55,1.390
2995,2019-03-23 03:02:57,1.412
2996,2019-03-23 03:02:59,1.650
2997,2019-03-23 03:03:00,1.439
2998,2019-03-23 03:03:05,155.422
2999,2019-03-23 03:03:05,1.271
3000,2019-03-23 03:03:05,96.865
3001,2019-03-23 03:03:06,154.180
3002,2019-03-23 03:03:06,1.830
3003,2019-03-23 03:03:07,1.356
3004,2019-03-23 03:03:12,1.664
3005,2019-03-23 03:03:19,154.222
3006,2019-03-23 03:03:19,2.355
3007,2019-03-23 03:03:21,17.340
3008,2019-03-23 03:03:28,1.404
3009,2019-03-23 03:03:32,1.367
3010,2019-03-23 03:03:34,1.393
3011,2019-03-23 03:03:39,97.736
3012,2019-03-23 03:03:40,2.234
3013,2019-03-23 03:03:42,154.195
3014,2019-03-23 03:03:53,154.182
3015,2019-03-23 03:03:53,1.398
3016,2019-03-23 03:03:56,1.393
3017,2019-03-23 03:03:57,1.402
3018,2019-03-23 03:03:58,1.690
3019,2019-03-23 03:04:05,96.886
3020,2019-03-23 03:04:11,154.198
3021,2019-03-23 03:04:12,154.321
3022,2019-03-23 03:06:40,8.253
3023,2019-03-23 03:06:41,1.628
3024,2019-03-23 03:06:42,17.090
3025,2019-03-23 03:06:43,1.447
3026,2019-03-23 03:06:44,2.158
3027,2019-03-23 03:06:45,1.651
3028,2019-03-23 03:06:46,1.472
3029,2019-03-23 03:06:47,1.456
3030,2019-03-23 03:06:47,1.374
3031,2019-03-23 03:06:48,1.381
3032,2019-03-23 03:06:48,97.895
3033,2019-03-23 03:06:50,1.685
3034,2019-03-23 03:06:50,96.892
3035,2019-03-23 03:06:51,1.412
3036,2019-03-23 03:06:51,1.657
3037,2019-03-23 03:06:52,1.353
3038,2019-03-23 03:06:59,1.424
3039,2019-03-23 03:06:59,1.384
3040,2019-03-23 03:07:00,1.660
3041,2019-03-23 03:07:01,1.394
3042,2019-03-23 03:07:05,1.403
3043,2019-03-23 03:07:06,154.142
3044,2019-03-23 03:07:07,1.396
3045,2019-03-23 03:07:08,1.739
3046,2019-03-23 03:07:10,155.765
3047,2019-03-23 03:07:11,1.713
3048,2019-03-23 03:07:13,1.380
3049,2019-03-23 03:07:15,1.879
3050,2019-03-23 03:07:17,1.631
3051,2019-03-23 03:07:17,154.655
3052,2019-03-23 03:07:17,1.390
3053,2019-03-23 03:07:22,1.643
3054,2019-03-23 03:07:22,154.197
3055,2019-03-23 03:07:29,1.694
3056,2019-03-23 03:07:36,1.647
3057,2019-03-23 03:07:37,154.265
3058,2019-03-23 03:07:37,1.262
3059,2019-03-23 03:07:41,2.485
3060,2019-03-23 03:07:42,1.394
3061,2019-03-23 03:07:57,1.403
3062,2019-03-23 03:08:01,154.168
3063,2019-03-23 03:08:02,1.357
3064,2019-03-23 03:08:04,1.623
3065,2019-03-23 03:08:09,1.339
3066,2019-03-23 03:08:11,154.209
3067,2019-03-23 03:08:13,1.354
3068,2019-03-23 03:08:14,1.596
3069,2019-03-23 03:08:14,1.502
3070,2019-03-23 03:08:17,1.611
3071,2019-03-23 03:08:20,154.208
3072,2019-03-23 03:08:26,1.367
3073,2019-03-23 03:08:29,1.553
3074,2019-03-23 03:08:30,1.347
3075,2019-03-23 03:08:35,1.348
3076,2019-03-23 03:08:36,1.858
3077,2019-03-23 03:08:40,1.664
3078,2019-03-23 03:08:42,154.153
3079,2019-03-23 03:08:43,1.340
3080,2019-03-23 03:08:43,154.235
3081,2019-03-23 03:08:44,1.628
3082,2019-03-23 03:08:47,2.281
3083,2019-03-23 03:08:49,1.643
3084,2019-03-23 03:08:56,1.377
3085,2019-03-23 03:08:58,1.412
3086,2019-03-23 03:09:03,1.648
3087,2019-03-23 03:09:10,155.014
3088,2019-03-23 03:09:14,1.363
3089,2019-03-23 03:09:20,2.471
3090,2019-03-23 03:09:20,154.333
3091,2019-03-23 03:09:21,1.434
3092,2019-03-23 03:09:23,1.690
3093,2019-03-23 03:09:25,1.419
3094,2019-03-23 03:09:33,1.753
3095,2019-03-23 03:09:38,2.421
3096,2019-03-23 03:09:39,1.503
3097,2019-03-23 03:09:46,1.363
3098,2019-03-23 03:09:47,154.809
3099,2019-03-23 03:09:50,155.791
3100,2019-03-23 03:09:56,1.394
3101,2019-03-23 03:09:58,1.416
3102,2019-03-23 03:10:02,154.170
3103,2019-03-23 03:10:04,1.386
3104,2019-03-23 03:10:08,1.436
3105,2019-03-23 03:10:10,1.667
3106,2019-03-23 03:10:10,1.704
3107,2019-03-23 03:10:15,1.350
3108,2019-03-23 03:10:16,1.598
3109,2019-03-23 03:10:18,1.652
3110,2019-03-23 03:10:25,1.425
3111,2019-03-23 03:10:26,2.723
3112,2019-03-23 03:10:28,1.385
3113,2019-03-23 03:10:29,1.375
3114,2019-03-23 03:10:33,3.748
3115,2019-03-23 03:10:34,1.410
